相对路径,文件名,格式,文件大小KB,像素宽度,像素高度,分辨率,纬度参考,纬度,经度参考,经度,海拔,拍摄日期,拍摄时间,拍摄时间戳,相机型号,光圈值,曝光时间,ISO,曝光补偿,焦距,测光模式,省份,城市,区县,是否是航拍,是否后期
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2045.jpeg,IMG_2045.jpeg,jpeg,143.6,1080,720,240,N,43.276305,E,114.856965,1060.3,2025:08:21,00:25:55,1755707155000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2046.jpeg,IMG_2046.jpeg,jpeg,139.2,1080,720,240,N,43.276305,E,114.856965,1060.3,2025:08:21,00:26:35,1755707195000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2047.jpeg,IMG_2047.jpeg,jpeg,140.1,1080,720,240,N,43.276305,E,114.856965,1060.3,2025:08:21,00:27:15,1755707235000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2048.jpeg,IMG_2048.jpeg,jpeg,144.0,1080,720,240,N,43.276232,E,114.857028,1062.4,2025:08:21,00:27:55,1755707275000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2049.jpeg,IMG_2049.jpeg,jpeg,140.3,1080,720,240,N,43.276207,E,114.856987,1045.2,2025:08:21,00:28:35,1755707315000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2050.jpeg,IMG_2050.jpeg,jpeg,140.1,1080,720,240,N,43.276333,E,114.856897,1052,2025:08:21,00:29:15,1755707355000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2051.jpeg,IMG_2051.jpeg,jpeg,138.3,1080,720,240,N,43.276198,E,114.856940,1046.9,2025:08:21,00:29:55,1755707395000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2052.jpeg,IMG_2052.jpeg,jpeg,135.0,1080,720,240,N,43.276323,E,114.856960,1046.3,2025:08:21,00:30:35,1755707435000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2053.jpeg,IMG_2053.jpeg,jpeg,135.8,1080,720,240,N,43.276268,E,114.857022,1042.5,2025:08:21,00:31:15,1755707475000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2054.jpeg,IMG_2054.jpeg,jpeg,135.9,1080,720,240,N,43.276248,E,114.857077,1042.4,2025:08:21,00:31:55,1755707515000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2055.jpeg,IMG_2055.jpeg,jpeg,136.6,1080,720,240,N,43.276262,E,114.856992,1055.9,2025:08:21,00:32:35,1755707555000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2056.jpeg,IMG_2056.jpeg,jpeg,134.3,1080,720,240,N,43.276268,E,114.856943,1050.2,2025:08:21,00:33:15,1755707595000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2057.jpeg,IMG_2057.jpeg,jpeg,137.2,1080,720,240,N,43.276268,E,114.856943,1050.2,2025:08:21,00:33:55,1755707635000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2058.jpeg,IMG_2058.jpeg,jpeg,137.5,1080,720,240,N,43.276268,E,114.856943,1050.2,2025:08:21,00:34:35,1755707675000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2059.jpeg,IMG_2059.jpeg,jpeg,135.1,1080,720,240,N,43.276195,E,114.857025,1051.5,2025:08:21,00:35:15,1755707715000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2060.jpeg,IMG_2060.jpeg,jpeg,135.0,1080,720,240,N,43.276225,E,114.856980,1056.1,2025:08:21,00:35:55,1755707755000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2061.jpeg,IMG_2061.jpeg,jpeg,134.4,1080,720,240,N,43.276225,E,114.856980,1056.1,2025:08:21,00:36:35,1755707795000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2062.jpeg,IMG_2062.jpeg,jpeg,135.2,1080,720,240,N,43.276215,E,114.857033,1066.1,2025:08:21,00:37:15,1755707835000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2063.jpeg,IMG_2063.jpeg,jpeg,134.4,1080,720,240,N,43.276265,E,114.856957,1050.5,2025:08:21,00:37:55,1755707875000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2064.jpeg,IMG_2064.jpeg,jpeg,135.8,1080,720,240,N,43.276195,E,114.856957,1040.3,2025:08:21,00:38:35,1755707915000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2065.jpeg,IMG_2065.jpeg,jpeg,135.4,1080,720,240,N,43.276180,E,114.856963,1021.9,2025:08:21,00:39:15,1755707955000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2066.jpeg,IMG_2066.jpeg,jpeg,134.2,1080,720,240,N,43.276108,E,114.856945,1029.1,2025:08:21,00:39:55,1755707995000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2067.jpeg,IMG_2067.jpeg,jpeg,134.3,1080,720,240,N,43.276203,E,114.856850,1050.1,2025:08:21,00:40:35,1755708035000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2068.jpeg,IMG_2068.jpeg,jpeg,134.3,1080,720,240,N,43.276257,E,114.856932,1034.1,2025:08:21,00:41:15,1755708075000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2069.jpeg,IMG_2069.jpeg,jpeg,132.0,1080,720,240,N,43.276247,E,114.856922,1040.4,2025:08:21,00:41:55,1755708115000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2070.jpeg,IMG_2070.jpeg,jpeg,133.4,1080,720,240,N,43.276282,E,114.856865,1051.1,2025:08:21,00:42:35,1755708155000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2071.jpeg,IMG_2071.jpeg,jpeg,133.6,1080,720,240,N,43.276290,E,114.857048,1037.7,2025:08:21,00:43:15,1755708195000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2072.jpeg,IMG_2072.jpeg,jpeg,133.4,1080,720,240,N,43.276232,E,114.857075,1061.2,2025:08:21,00:43:55,1755708235000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2073.jpeg,IMG_2073.jpeg,jpeg,133.2,1080,720,240,N,43.276197,E,114.857135,1059.9,2025:08:21,00:44:35,1755708275000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2074.jpeg,IMG_2074.jpeg,jpeg,133.1,1080,720,240,N,43.276252,E,114.856943,1062.1,2025:08:21,00:45:15,1755708315000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2075.jpeg,IMG_2075.jpeg,jpeg,135.3,1080,720,240,N,43.276322,E,114.856940,1052.1,2025:08:21,00:45:55,1755708355000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2076.jpeg,IMG_2076.jpeg,jpeg,135.8,1080,720,240,N,43.276297,E,114.856970,1045.7,2025:08:21,00:46:35,1755708395000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2077.jpeg,IMG_2077.jpeg,jpeg,135.2,1080,720,240,N,43.276280,E,114.856832,1037.7,2025:08:21,00:47:15,1755708435000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2078.jpeg,IMG_2078.jpeg,jpeg,135.0,1080,720,240,N,43.276235,E,114.856957,1043.3,2025:08:21,00:47:55,1755708475000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2079.jpeg,IMG_2079.jpeg,jpeg,136.7,1080,720,240,N,43.276183,E,114.857093,1062.1,2025:08:21,00:48:35,1755708515000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2080.jpeg,IMG_2080.jpeg,jpeg,135.1,1080,720,240,N,43.276215,E,114.856973,1056.3,2025:08:21,00:49:15,1755708555000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2081.jpeg,IMG_2081.jpeg,jpeg,136.4,1080,720,240,N,43.276282,E,114.857015,1065.8,2025:08:21,00:49:55,1755708595000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2082.jpeg,IMG_2082.jpeg,jpeg,135.6,1080,720,240,N,43.276233,E,114.856963,1055.7,2025:08:21,00:50:35,1755708635000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2083.jpeg,IMG_2083.jpeg,jpeg,136.1,1080,720,240,N,43.276237,E,114.856995,1056.7,2025:08:21,00:51:15,1755708675000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2084.jpeg,IMG_2084.jpeg,jpeg,134.2,1080,720,240,N,43.276250,E,114.856948,1043.3,2025:08:21,00:51:55,1755708715000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2085.jpeg,IMG_2085.jpeg,jpeg,138.5,1080,720,240,N,43.276292,E,114.856953,1053.8,2025:08:21,00:52:35,1755708755000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2086.jpeg,IMG_2086.jpeg,jpeg,136.7,1080,720,240,N,43.276158,E,114.856880,1056.6,2025:08:21,00:53:15,1755708795000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2087.jpeg,IMG_2087.jpeg,jpeg,137.6,1080,720,240,N,43.276267,E,114.856968,1062.2,2025:08:21,00:53:55,1755708835000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2088.jpeg,IMG_2088.jpeg,jpeg,138.9,1080,720,240,N,43.276215,E,114.856762,1041.2,2025:08:21,00:54:35,1755708875000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2089.jpeg,IMG_2089.jpeg,jpeg,137.2,1080,720,240,N,43.276235,E,114.857057,1048.5,2025:08:21,00:55:15,1755708915000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2090.jpeg,IMG_2090.jpeg,jpeg,138.8,1080,720,240,N,43.276257,E,114.856927,1057.3,2025:08:21,00:55:55,1755708955000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2091.jpeg,IMG_2091.jpeg,jpeg,137.8,1080,720,240,N,43.276200,E,114.856972,1046.4,2025:08:21,00:56:35,1755708995000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2092.jpeg,IMG_2092.jpeg,jpeg,138.8,1080,720,240,N,43.276242,E,114.857012,1060.8,2025:08:21,00:57:15,1755709035000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2093.jpeg,IMG_2093.jpeg,jpeg,138.0,1080,720,240,N,43.276235,E,114.856933,1040.1,2025:08:21,00:57:55,1755709075000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2094.jpeg,IMG_2094.jpeg,jpeg,138.8,1080,720,240,N,43.276217,E,114.856988,1052.7,2025:08:21,00:58:35,1755709115000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2095.jpeg,IMG_2095.jpeg,jpeg,140.5,1080,720,240,N,43.276188,E,114.856977,1061.9,2025:08:21,00:59:15,1755709155000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2096.jpeg,IMG_2096.jpeg,jpeg,142.3,1080,720,240,N,43.276172,E,114.856948,1046,2025:08:21,00:59:55,1755709195000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2097.jpeg,IMG_2097.jpeg,jpeg,140.4,1080,720,240,N,43.276137,E,114.857073,1051.8,2025:08:21,01:00:35,1755709235000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2098.jpeg,IMG_2098.jpeg,jpeg,137.4,1080,720,240,N,43.276302,E,114.857050,1046.4,2025:08:21,01:01:15,1755709275000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2099.jpeg,IMG_2099.jpeg,jpeg,140.5,1080,720,240,N,43.276160,E,114.857095,1048.4,2025:08:21,01:01:55,1755709315000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2100.jpeg,IMG_2100.jpeg,jpeg,137.2,1080,720,240,N,43.276280,E,114.857035,1045.9,2025:08:21,01:02:35,1755709355000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
/202508neimeng/星空-右旗/north-point/修图-lapse/IMG_2101.jpeg,IMG_2101.jpeg,jpeg,136.3,1080,720,240,N,43.276320,E,114.856837,1031.7,2025:08:21,01:03:15,1755709395000,Canon EOS 6D Mark II,2.8,15,10000,,16,5,内蒙古自治区,锡林郭勒盟,苏尼特左旗,,
